19:25:56,10,0,0,10
19:25:59,11,13,14,38
19:26:01,11,13,14,38
19:26:04,11,13,14,38
19:26:06,11,13,16,40
19:26:08,11,13,17,41
19:26:10,12,13,17,42
19:26:13,12,13,19,44
19:26:15,13,14,19,46
19:26:17,15,14,19,48
19:26:19,16,16,19,51
19:26:22,17,16,19,52
19:26:24,17,16,19,52
19:26:26,17,18,19,54
19:26:29,17,18,19,54
19:26:31,17,18,19,54
19:26:33,17,18,19,54
